ts,track_id,side,x,y,conf,source
1780885648.887,38,R,678.4,440.6,0.100,predicted
1780885648.919,38,L,636.0,353.2,0.100,predicted
1780885648.919,38,R,678.4,440.6,0.100,predicted
1780885648.949,38,L,636.0,353.2,0.100,predicted
1780885648.949,38,R,678.4,440.6,0.100,predicted
1780885648.982,38,L,636.0,353.2,0.100,predicted
1780885648.982,38,R,678.4,440.6,0.100,predicted
1780885649.014,38,L,636.0,353.2,0.100,predicted
1780885649.014,38,R,678.4,440.6,0.100,predicted
1780885649.045,38,L,636.0,353.2,0.100,predicted
1780885649.045,38,R,678.4,440.6,0.100,predicted
1780885649.078,38,L,636.0,353.2,0.100,predicted
1780885649.078,38,R,645.3,471.7,0.186,low_conf_fused
1780885649.109,38,L,636.0,353.2,0.100,predicted
1780885649.109,38,R,621.1,494.9,0.186,low_conf_fused
1780885649.140,38,L,636.0,353.2,0.244,low_conf_fused
1780885649.140,38,R,608.0,511.8,0.439,direct
1780885649.172,38,L,636.0,353.2,0.244,low_conf_fused
1780885649.172,38,R,600.1,523.2,0.439,direct
1780885649.202,38,L,636.0,353.2,0.255,low_conf_fused
1780885649.203,38,R,598.6,531.4,0.447,direct
1780885649.234,38,L,636.0,353.2,0.255,low_conf_fused
1780885649.234,38,R,598.3,537.2,0.447,direct
1780885649.266,38,L,636.0,353.2,0.598,direct
1780885649.266,38,R,594.2,538.4,0.690,direct
1780885649.297,38,L,636.0,353.2,0.598,direct
1780885649.297,38,R,590.9,538.8,0.690,direct
1780885649.327,38,L,636.0,353.2,0.653,direct
1780885649.327,38,R,590.3,539.8,0.771,direct
1780885649.391,38,L,636.0,353.2,0.656,direct
1780885649.391,38,R,578.3,542.0,0.772,direct
1780885649.424,38,L,636.0,353.2,0.656,direct
1780885649.424,38,R,572.3,543.0,0.772,direct
1780885649.456,38,L,636.0,353.2,0.644,direct
1780885649.456,38,R,568.6,542.4,0.771,direct
1780885649.487,38,L,636.0,353.2,0.644,direct
1780885649.487,38,R,566.1,541.5,0.771,direct
1780885649.520,38,L,636.0,353.2,0.745,direct
1780885649.520,38,R,562.7,538.6,0.848,direct
1780885649.550,38,L,636.0,353.2,0.745,direct
1780885649.550,38,R,560.0,536.0,0.848,direct
1780885649.583,38,L,636.0,353.2,0.870,direct
1780885649.583,38,R,557.1,532.9,0.935,direct
1780885649.616,38,L,636.0,353.2,0.870,direct
1780885649.616,38,R,554.8,530.4,0.935,direct
1780885649.646,38,L,636.0,353.2,0.917,direct
1780885649.646,38,R,553.2,524.0,0.963,direct
1780885649.678,38,L,636.0,353.2,0.917,direct
1780885649.678,38,R,551.9,518.7,0.963,direct
1780885649.710,38,L,636.0,353.2,0.905,direct
1780885649.710,38,R,546.5,513.8,0.956,direct
1780885649.741,38,L,636.0,353.2,0.905,direct
1780885649.741,38,R,541.6,510.6,0.956,direct
1780885649.772,38,L,636.0,353.2,0.858,direct
1780885649.772,38,R,536.3,508.9,0.925,direct
1780885649.804,38,L,636.0,353.2,0.858,direct
1780885649.804,38,R,532.1,508.0,0.925,direct
1780885649.836,38,L,636.0,353.2,0.793,direct
1780885649.836,38,R,528.6,511.0,0.893,direct
1780885649.868,38,L,636.0,353.2,0.793,direct
1780885649.868,38,R,526.2,514.3,0.893,direct
1780885649.901,38,L,636.0,353.2,0.800,direct
1780885649.901,38,R,521.6,519.0,0.897,direct
1780885649.932,38,L,636.0,353.2,0.800,direct
1780885649.932,38,R,517.7,522.3,0.897,direct
1780885649.963,38,L,636.0,353.2,0.773,direct
1780885649.963,38,R,512.2,527.1,0.871,direct
1780885649.995,38,L,636.0,353.2,0.773,direct
1780885649.995,38,R,507.6,530.8,0.871,direct
1780885650.056,38,L,636.0,353.2,0.880,direct
1780885650.056,38,R,484.8,531.2,0.937,direct
1780885650.089,38,L,636.0,353.2,0.909,direct
1780885650.089,38,R,470.2,529.2,0.956,direct
1780885650.121,38,L,636.0,353.2,0.909,direct
1780885650.121,38,R,459.7,527.6,0.956,direct
1780885650.152,38,L,636.0,353.2,0.654,direct
1780885650.152,38,R,457.6,531.4,0.799,direct
1780885650.184,38,L,636.0,353.2,0.654,direct
1780885650.184,38,R,457.5,535.4,0.799,direct
1780885650.215,38,L,636.0,353.2,0.720,direct
1780885650.215,38,R,459.0,537.9,0.846,direct
1780885650.244,38,L,636.0,353.2,0.720,direct
1780885650.244,38,R,460.0,539.3,0.846,direct
1780885650.277,38,L,636.0,353.2,0.705,direct
1780885650.277,38,R,460.1,540.8,0.857,direct
1780885650.308,38,L,636.0,353.2,0.705,direct
1780885650.308,38,R,459.6,541.9,0.857,direct
1780885650.339,38,L,636.0,353.2,0.919,direct
1780885650.339,38,R,457.0,542.4,0.966,direct
1780885650.372,38,L,636.0,353.2,0.919,direct
1780885650.372,38,R,454.2,542.9,0.966,direct
1780885650.405,38,L,636.0,353.2,0.941,direct
1780885650.405,38,R,451.4,543.5,0.976,direct
1780885650.435,38,L,636.0,353.2,0.941,direct
1780885650.435,38,R,448.8,544.0,0.976,direct
1780885650.466,38,L,636.0,353.2,0.809,direct
1780885650.466,38,R,453.6,543.6,0.919,direct
1780885650.500,38,L,636.0,353.2,0.809,direct
1780885650.500,38,R,449.4,544.4,0.919,direct
1780885650.529,38,L,636.0,353.2,0.866,direct
1780885650.529,38,R,444.9,544.4,0.948,direct
1780885650.562,38,L,636.0,353.2,0.866,direct
1780885650.562,38,R,440.8,544.3,0.948,direct
1780885650.625,38,L,636.0,353.2,0.930,direct
1780885650.625,38,R,436.6,545.0,0.976,direct
1780885650.656,38,L,636.0,353.2,0.928,direct
1780885650.656,38,R,435.2,545.0,0.975,direct
1780885650.687,38,L,636.0,353.2,0.928,direct
1780885650.687,38,R,434.2,544.9,0.975,direct
1780885650.719,38,L,636.0,353.2,0.951,direct
1780885650.719,38,R,433.4,544.9,0.984,direct
1780885650.751,38,L,636.0,353.2,0.951,direct
1780885650.751,38,R,432.8,544.8,0.984,direct
1780885650.783,38,L,636.0,353.2,0.913,direct
1780885650.783,38,R,432.3,542.0,0.968,direct
1780885650.817,38,L,636.0,353.2,0.913,direct
1780885650.817,38,R,431.0,538.6,0.968,direct
1780885650.846,38,L,636.0,353.2,0.933,direct
1780885650.846,38,R,429.6,538.5,0.968,direct
1780885650.876,38,L,636.0,353.2,0.933,direct
1780885650.876,38,R,428.2,538.4,0.968,direct
1780885650.910,38,L,636.0,353.2,0.943,direct
1780885650.910,38,R,426.7,538.3,0.972,direct
1780885650.939,38,L,636.0,353.2,0.943,direct
1780885650.939,38,R,425.4,538.2,0.972,direct
1780885650.972,38,L,636.0,353.2,0.922,direct
1780885650.972,38,R,423.9,538.1,0.952,direct
1780885651.004,38,L,636.0,353.2,0.922,direct
1780885651.004,38,R,422.4,538.0,0.952,direct
1780885651.034,38,L,636.0,353.2,0.907,direct
1780885651.034,38,R,421.1,537.9,0.936,direct
1780885651.066,38,L,636.0,353.2,0.907,direct
1780885651.066,38,R,419.6,537.8,0.936,direct
1780885651.099,38,L,636.0,353.2,0.787,direct
1780885651.099,38,R,418.1,537.7,0.845,direct
1780885651.130,38,L,636.0,353.2,0.787,direct
1780885651.130,38,R,416.7,537.6,0.845,direct
1780885651.161,38,L,636.0,353.2,0.772,direct
1780885651.161,38,R,415.2,537.5,0.835,direct
1780885651.224,38,L,636.0,353.2,0.804,direct
1780885651.224,38,R,412.4,537.3,0.871,direct
1780885651.256,38,L,636.0,353.2,0.804,direct
1780885651.256,38,R,410.9,537.2,0.871,direct
1780885651.287,38,L,636.0,353.2,0.808,direct
1780885651.287,38,R,409.5,537.1,0.871,direct
1780885651.320,38,L,636.0,353.2,0.808,direct
1780885651.320,38,R,408.0,537.0,0.871,direct
1780885651.349,38,L,636.0,353.2,0.790,direct
1780885651.350,38,R,406.7,537.0,0.844,direct
1780885651.383,38,L,636.0,353.2,0.790,direct
1780885651.383,38,R,405.1,536.9,0.844,direct
1780885651.415,38,L,636.0,353.2,0.764,direct
1780885651.415,38,R,403.7,536.8,0.833,direct
1780885651.445,38,L,636.0,353.2,0.764,direct
1780885651.445,38,R,402.3,536.7,0.833,direct
1780885651.477,38,L,636.0,353.2,0.763,direct
1780885651.477,38,R,400.8,536.6,0.819,direct
1780885651.508,38,L,636.0,353.2,0.763,direct
1780885651.508,38,R,399.4,536.5,0.819,direct
1780885651.540,38,L,636.0,353.2,0.757,direct
1780885651.540,38,R,398.0,536.4,0.785,direct
1780885651.572,38,L,636.0,353.2,0.757,direct
1780885651.572,38,R,396.5,536.3,0.785,direct
1780885651.604,38,L,636.0,353.2,0.646,direct
1780885651.604,38,R,395.1,536.2,0.626,direct
1780885651.637,38,L,636.0,353.2,0.646,direct
1780885651.637,38,R,393.6,536.1,0.626,direct
1780885651.667,38,L,636.0,353.2,0.702,direct
1780885651.667,38,R,392.2,536.0,0.673,direct
1780885651.698,38,L,636.0,353.2,0.702,direct
1780885651.698,38,R,390.8,535.9,0.673,direct
1780885651.730,38,L,636.0,353.2,0.746,direct
1780885651.730,38,R,389.3,535.8,0.694,direct
1780885651.762,38,L,636.0,353.2,0.746,direct
1780885651.762,38,R,387.9,535.7,0.694,direct
1780885651.794,38,L,636.0,353.2,0.841,direct
1780885651.794,38,R,386.4,535.6,0.808,direct
1780885651.857,38,L,636.0,353.2,0.843,direct
1780885651.857,38,R,383.5,535.4,0.816,direct
1780885651.888,38,L,636.0,353.2,0.843,direct
1780885651.889,38,R,382.1,535.3,0.816,direct
1780885651.922,38,L,636.0,353.2,0.836,direct
1780885651.922,38,R,380.5,535.2,0.807,direct
1780885651.952,38,L,636.0,353.2,0.836,direct
1780885651.952,38,R,379.2,535.1,0.807,direct
1780885651.984,38,L,636.0,353.2,0.853,direct
1780885651.984,38,R,377.7,535.0,0.847,direct
1780885652.015,38,L,636.0,353.2,0.853,direct
1780885652.015,38,R,376.3,534.9,0.847,direct
1780885652.047,38,L,636.0,353.2,0.891,direct
1780885652.047,38,R,429.7,535.5,0.886,direct
1780885652.078,38,L,636.0,353.2,0.891,direct
1780885652.078,38,R,429.3,534.9,0.886,direct
1780885652.110,38,L,636.0,353.2,0.939,direct
1780885652.110,38,R,425.2,529.4,0.939,direct
1780885652.142,38,L,636.0,353.2,0.939,direct
1780885652.142,38,R,421.7,525.1,0.939,direct
1780885652.175,38,L,636.0,353.2,0.932,direct
1780885652.175,38,R,418.3,522.8,0.932,direct
1780885652.205,38,L,636.0,353.2,0.932,direct
1780885652.205,38,R,416.0,521.5,0.932,direct
1780885652.237,38,L,636.0,353.2,0.899,direct
1780885652.237,38,R,411.0,518.4,0.901,direct
1780885652.266,38,L,636.0,353.2,0.899,direct
1780885652.266,38,R,406.6,515.7,0.901,direct
1780885652.300,38,L,636.0,353.2,0.936,direct
1780885652.300,38,R,403.9,514.3,0.950,direct
1780885652.333,38,L,636.0,353.2,0.936,direct
1780885652.333,38,R,402.0,513.5,0.950,direct
1780885652.362,38,L,636.0,353.2,0.943,direct
1780885652.362,38,R,400.9,513.3,0.951,direct
1780885652.425,38,L,636.0,353.2,0.963,direct
1780885652.425,38,R,398.2,510.2,0.966,direct
1780885652.456,38,L,636.0,353.2,0.963,direct
1780885652.456,38,R,396.9,508.3,0.966,direct
1780885652.488,38,L,636.0,353.2,0.959,direct
1780885652.488,38,R,395.8,506.6,0.959,direct
1780885652.519,38,L,636.0,353.2,0.959,direct
1780885652.519,38,R,395.1,505.2,0.959,direct
1780885652.548,38,L,636.0,353.2,0.966,direct
1780885652.548,38,R,395.0,504.4,0.983,direct
1780885652.582,38,L,636.0,353.2,0.966,direct
1780885652.582,38,R,395.9,504.0,0.983,direct
1780885652.614,38,L,636.0,353.2,0.968,direct
1780885652.614,38,R,396.1,503.3,0.985,direct
1780885652.644,38,L,636.0,353.2,0.968,direct
1780885652.644,38,R,396.4,502.7,0.985,direct
1780885652.677,38,L,636.0,353.2,0.965,direct
1780885652.677,38,R,396.5,502.4,0.985,direct
1780885652.709,38,L,636.0,353.2,0.965,direct
1780885652.709,38,R,396.8,502.2,0.985,direct
1780885652.740,38,L,636.0,353.2,0.969,direct
1780885652.740,38,R,397.1,502.4,0.986,direct
1780885652.772,38,L,636.0,353.2,0.969,direct
1780885652.772,38,R,397.4,502.5,0.986,direct
1780885652.803,38,L,636.0,353.2,0.970,direct
1780885652.803,38,R,398.3,503.6,0.985,direct
1780885652.835,38,L,636.0,353.2,0.970,direct
1780885652.835,38,R,399.1,504.5,0.985,direct
1780885652.866,38,L,636.0,353.2,0.978,direct
1780885652.866,38,R,399.7,505.4,0.989,direct
1780885652.899,38,L,636.0,353.2,0.978,direct
1780885652.899,38,R,400.3,506.4,0.989,direct
1780885652.930,38,L,636.0,353.2,0.965,direct
1780885652.930,38,R,400.3,506.8,0.972,direct
1780885652.962,38,L,636.0,353.2,0.965,direct
1780885652.963,38,R,400.1,507.0,0.972,direct
1780885652.995,38,L,636.0,353.2,0.975,direct
1780885652.995,38,R,399.8,507.0,0.981,direct
1780885653.057,38,L,636.0,353.2,0.974,direct
1780885653.057,38,R,399.4,507.2,0.980,direct
1780885653.091,38,L,636.0,353.2,0.974,direct
1780885653.091,38,R,399.0,507.5,0.980,direct
1780885653.122,38,L,636.0,353.2,0.973,direct
1780885653.122,38,R,398.7,507.5,0.980,direct
1780885653.151,38,L,636.0,353.2,0.973,direct
1780885653.151,38,R,398.5,507.3,0.980,direct
1780885653.184,38,L,636.0,353.2,0.977,direct
1780885653.184,38,R,398.4,507.0,0.982,direct
1780885653.216,38,L,636.0,353.2,0.977,direct
1780885653.216,38,R,398.3,506.5,0.982,direct
1780885653.246,38,L,636.0,353.2,0.979,direct
1780885653.246,38,R,398.2,506.0,0.982,direct
1780885653.279,38,L,636.0,353.2,0.979,direct
1780885653.280,38,R,398.0,505.5,0.982,direct
1780885653.309,38,L,636.0,353.2,0.982,direct
1780885653.309,38,R,397.9,505.1,0.986,direct
1780885653.341,38,L,636.0,353.2,0.982,direct
1780885653.341,38,R,398.0,504.7,0.986,direct
1780885653.374,38,L,636.0,353.2,0.982,direct
1780885653.374,38,R,398.0,504.4,0.987,direct
1780885653.404,38,L,636.0,353.2,0.982,direct
1780885653.404,38,R,398.1,504.2,0.987,direct
1780885653.437,38,L,636.0,353.2,0.981,direct
1780885653.437,38,R,398.2,503.9,0.985,direct
1780885653.466,38,L,636.0,353.2,0.981,direct
1780885653.466,38,R,398.3,503.7,0.985,direct
1780885653.499,38,L,636.0,353.2,0.985,direct
1780885653.499,38,R,400.5,503.3,0.989,direct
1780885653.531,38,L,636.0,353.2,0.985,direct
1780885653.531,38,R,402.0,503.0,0.989,direct
1780885653.563,38,L,636.0,353.2,0.987,direct
1780885653.563,38,R,402.4,502.9,0.991,direct
1780885653.594,38,L,636.0,353.2,0.987,direct
1780885653.594,38,R,402.7,502.9,0.991,direct
1780885653.657,38,L,636.0,353.2,0.989,direct
1780885653.657,38,R,402.7,502.7,0.993,direct
1780885653.689,38,L,636.0,353.2,0.987,direct
1780885653.689,38,R,402.4,502.6,0.992,direct
1780885653.722,38,L,636.0,353.2,0.987,direct
1780885653.722,38,R,400.8,502.3,0.992,direct
1780885653.753,38,L,636.0,353.2,0.986,direct
1780885653.753,38,R,399.6,501.4,0.991,direct
1780885653.784,38,L,636.0,353.2,0.986,direct
1780885653.784,38,R,399.1,500.9,0.991,direct
1780885653.815,38,L,636.0,353.2,0.972,direct
1780885653.815,38,R,397.1,496.4,0.978,direct
1780885653.847,38,L,636.0,353.2,0.972,direct
1780885653.847,38,R,395.9,492.9,0.978,direct
1780885653.878,38,L,636.0,353.2,0.968,direct
1780885653.878,38,R,395.5,489.6,0.975,direct
1780885653.910,38,L,636.0,353.2,0.968,direct
1780885653.910,38,R,395.4,486.8,0.975,direct
1780885653.942,38,L,636.0,353.2,0.968,direct
1780885653.942,38,R,395.5,476.3,0.974,direct
1780885653.971,38,L,636.0,353.2,0.968,direct
1780885653.971,38,R,395.7,468.4,0.974,direct
1780885654.003,38,L,636.0,353.2,0.971,direct
1780885654.003,38,R,397.7,459.3,0.977,direct
1780885654.033,38,L,636.0,353.2,0.971,direct
1780885654.033,38,R,399.3,453.4,0.977,direct
1780885654.065,38,L,636.0,353.2,0.980,direct
1780885654.065,38,R,402.4,441.3,0.986,direct
1780885654.096,38,L,636.0,353.2,0.980,direct
1780885654.096,38,R,404.7,432.3,0.986,direct
1780885654.129,38,L,636.0,353.2,0.988,direct
1780885654.129,38,R,408.5,417.3,0.993,direct
1780885654.190,38,L,636.0,353.2,0.988,direct
1780885654.191,38,R,414.1,397.7,0.993,direct
1780885654.226,38,L,636.0,353.2,0.988,direct
1780885654.226,38,R,416.4,389.8,0.993,direct
1780885654.255,38,L,636.0,353.2,0.989,direct
1780885654.256,38,R,417.4,383.6,0.993,direct
1780885654.288,38,L,636.0,353.2,0.989,direct
1780885654.288,38,R,417.9,378.9,0.993,direct
1780885654.320,38,L,636.0,353.2,0.986,direct
1780885654.320,38,R,418.0,377.6,0.991,direct
1780885654.348,38,L,636.0,353.2,0.986,direct
1780885654.348,38,R,418.1,376.8,0.991,direct
1780885654.381,38,L,636.0,353.2,0.985,direct
1780885654.381,38,R,418.3,376.4,0.990,direct
1780885654.413,38,L,636.0,353.2,0.985,direct
1780885654.413,38,R,418.7,376.5,0.990,direct
1780885654.441,38,L,636.0,353.2,0.989,direct
1780885654.441,38,R,419.2,376.5,0.993,direct
1780885654.476,38,L,636.0,353.2,0.989,direct
1780885654.476,38,R,419.7,376.2,0.993,direct
1780885654.505,38,L,636.0,353.2,0.979,direct
1780885654.505,38,R,420.0,375.8,0.989,direct
1780885654.538,38,L,636.0,353.2,0.979,direct
1780885654.538,38,R,420.3,375.4,0.989,direct
1780885654.571,38,L,636.0,353.2,0.975,direct
1780885654.571,38,R,420.6,375.0,0.987,direct
1780885654.602,38,L,636.0,353.2,0.975,direct
1780885654.602,38,R,420.9,374.6,0.987,direct
1780885654.635,38,L,636.0,353.2,0.982,direct
1780885654.635,38,R,421.2,374.2,0.991,direct
1780885654.666,38,L,636.0,353.2,0.982,direct
1780885654.666,38,R,421.5,373.8,0.991,direct
1780885654.698,38,L,636.0,353.2,0.986,direct
1780885654.698,38,R,421.8,373.4,0.992,direct
1780885654.728,38,L,636.0,353.2,0.986,direct
1780885654.728,38,R,422.1,373.0,0.992,direct
1780885654.790,38,L,636.0,353.2,0.972,direct
1780885654.791,38,R,422.7,372.2,0.982,direct
1780885654.822,38,L,636.0,353.2,0.974,direct
1780885654.822,38,R,423.0,371.8,0.983,direct
1780885654.855,38,L,636.0,353.2,0.974,direct
1780885654.855,38,R,423.3,371.4,0.983,direct
1780885654.887,38,L,636.0,353.2,0.976,direct
1780885654.887,38,R,423.6,370.9,0.983,direct
1780885654.919,38,L,636.0,353.2,0.976,direct
1780885654.919,38,R,423.9,370.5,0.983,direct
1780885654.949,38,L,636.0,353.2,0.979,direct
1780885654.949,38,R,424.2,370.1,0.985,direct
1780885654.980,38,L,636.0,353.2,0.979,direct
1780885654.980,38,R,424.5,369.8,0.985,direct
1780885655.011,38,L,636.0,353.2,0.973,direct
1780885655.011,38,R,424.8,369.3,0.979,direct
1780885655.041,38,L,636.0,353.2,0.973,direct
1780885655.041,38,R,425.1,369.0,0.979,direct
1780885655.075,38,L,636.0,353.2,0.977,direct
1780885655.075,38,R,425.4,368.5,0.981,direct
1780885655.104,38,L,636.0,353.2,0.977,direct
1780885655.104,38,R,425.7,368.2,0.981,direct
1780885655.137,38,L,636.0,353.2,0.978,direct
1780885655.138,38,R,426.0,367.7,0.982,direct
1780885655.168,38,L,636.0,353.2,0.978,direct
1780885655.168,38,R,426.3,367.3,0.982,direct
1780885655.199,38,L,636.0,353.2,0.974,direct
1780885655.199,38,R,426.6,366.9,0.977,direct
1780885655.230,38,L,636.0,353.2,0.974,direct
1780885655.230,38,R,426.9,366.5,0.977,direct
1780885655.265,38,L,636.0,353.2,0.986,direct
1780885655.265,38,R,427.2,366.1,0.991,direct
1780885655.325,38,L,636.0,353.2,0.984,direct
1780885655.325,38,R,427.8,365.3,0.988,direct
1780885655.357,38,L,636.0,353.2,0.984,direct
1780885655.357,38,R,428.1,364.9,0.988,direct
1780885655.389,38,L,636.0,353.2,0.985,direct
1780885655.390,38,R,428.4,364.5,0.988,direct
1780885655.420,38,L,636.0,353.2,0.985,direct
1780885655.420,38,R,428.7,364.1,0.988,direct
1780885655.451,38,L,636.0,353.2,0.983,direct
1780885655.451,38,R,429.0,363.7,0.988,direct
1780885655.487,38,L,636.0,353.2,0.983,direct
1780885655.487,38,R,429.3,363.2,0.988,direct
1780885655.517,38,L,636.0,353.2,0.978,direct
1780885655.517,38,R,429.6,362.9,0.981,direct
1780885655.546,38,L,636.0,353.2,0.978,direct
1780885655.546,38,R,429.9,362.5,0.981,direct
1780885655.580,38,L,636.0,353.2,0.975,direct
1780885655.580,38,R,430.2,362.1,0.980,direct
1780885655.611,38,L,636.0,353.2,0.975,direct
1780885655.611,38,R,430.5,361.7,0.980,direct
1780885655.643,38,L,636.0,353.2,0.973,direct
1780885655.643,38,R,430.8,361.2,0.977,direct
1780885655.676,38,L,636.0,353.2,0.973,direct
1780885655.676,38,R,431.1,360.8,0.977,direct
1780885655.705,38,L,636.0,353.2,0.973,direct
1780885655.705,38,R,431.4,360.5,0.977,direct
1780885655.738,38,L,636.0,353.2,0.973,direct
1780885655.738,38,R,431.7,360.0,0.977,direct
1780885655.767,38,L,636.0,353.2,0.974,direct
1780885655.767,38,R,432.0,359.7,0.978,direct
1780885655.796,38,L,636.0,353.2,0.974,direct
1780885655.796,38,R,432.3,359.3,0.978,direct
1780885655.831,38,L,636.0,353.2,0.976,direct
1780885655.831,38,R,432.6,358.8,0.980,direct
1780885655.888,38,L,636.0,353.2,0.979,direct
1780885655.888,38,R,433.2,358.1,0.982,direct
1780885655.926,38,L,636.0,353.2,0.979,direct
1780885655.926,38,R,433.5,357.6,0.982,direct
1780885655.957,38,L,636.0,353.2,0.974,direct
1780885655.957,38,R,433.8,357.2,0.980,direct
1780885655.987,38,L,636.0,353.2,0.974,direct
1780885655.987,38,R,434.1,356.8,0.980,direct
1780885656.018,38,L,636.0,353.2,0.979,direct
1780885656.018,38,R,434.4,356.4,0.987,direct
1780885656.047,38,L,636.0,353.2,0.979,direct
1780885656.047,38,R,434.7,356.1,0.987,direct
1780885656.080,38,L,636.0,353.2,0.960,direct
1780885656.080,38,R,435.0,355.6,0.975,direct
1780885656.110,38,L,636.0,353.2,0.960,direct
1780885656.110,38,R,435.3,355.3,0.975,direct
1780885656.144,38,L,636.0,353.2,0.958,direct
1780885656.144,38,R,435.6,354.8,0.969,direct
1780885656.174,38,L,636.0,353.2,0.958,direct
