ts,pid,side,x,y,conf,source
1780661796.233,0,L,570.7,450.1,0.986,direct
1780661796.233,0,R,412.4,453.2,0.983,direct
1780661796.279,0,L,570.6,450.0,0.986,direct
1780661796.279,0,R,412.4,453.2,0.983,direct
1780661796.324,0,L,577.0,448.1,0.980,direct
1780661796.324,0,R,406.7,440.4,0.977,direct
1780661796.359,0,L,577.2,448.1,0.980,direct
1780661796.359,0,R,406.7,440.3,0.977,direct
1780661796.391,0,L,577.0,450.1,0.978,direct
1780661796.391,0,R,399.6,443.6,0.975,direct
1780661796.427,0,L,577.0,450.6,0.978,direct
1780661796.427,0,R,399.5,443.7,0.975,direct
1780661796.463,0,L,571.6,452.9,0.976,direct
1780661796.463,0,R,392.7,466.5,0.973,direct
1780661796.497,0,L,571.4,453.0,0.976,direct
1780661796.497,0,R,392.6,466.8,0.973,direct
1780661796.534,0,L,574.9,465.6,0.975,direct
1780661796.534,0,R,414.3,501.2,0.973,direct
1780661796.569,0,L,574.9,465.7,0.975,direct
1780661796.569,0,R,414.5,501.5,0.973,direct
1780661796.604,0,L,580.7,468.3,0.974,direct
1780661796.604,0,R,437.1,513.0,0.975,direct
1780661796.637,0,L,580.8,468.4,0.974,direct
1780661796.637,0,R,437.3,513.1,0.975,direct
1780661796.674,0,L,580.9,469.3,0.981,direct
1780661796.674,0,R,459.1,527.5,0.983,direct
1780661796.715,0,L,580.9,469.4,0.981,direct
1780661796.715,0,R,459.3,527.6,0.983,direct
1780661796.749,0,L,580.8,461.7,0.980,direct
1780661796.749,0,R,498.7,520.1,0.982,direct
1780661796.787,0,L,578.5,453.0,0.981,direct
1780661796.787,0,R,560.5,510.6,0.985,direct
1780661796.822,0,L,578.5,452.9,0.981,direct
1780661796.822,0,R,560.9,510.6,0.985,direct
1780661796.856,0,L,573.8,463.9,0.936,direct
1780661796.856,0,R,579.5,517.6,0.944,direct
1780661796.897,0,L,573.8,464.0,0.936,direct
1780661796.897,0,R,579.7,517.6,0.944,direct
1780661796.930,0,L,591.2,456.5,0.896,direct
1780661796.930,0,R,601.3,515.7,0.905,direct
1780661796.967,0,L,591.3,456.4,0.896,direct
1780661796.967,0,R,601.5,515.7,0.905,direct
1780661797.011,0,L,595.7,472.8,0.910,direct
1780661797.011,0,R,631.4,518.7,0.921,direct
1780661797.055,0,L,591.9,453.9,0.949,direct
1780661797.055,0,R,656.1,524.4,0.959,direct
1780661797.090,0,L,591.9,453.8,0.949,direct
1780661797.090,0,R,656.3,524.5,0.959,direct
1780661797.136,0,L,606.6,476.3,0.915,direct
1780661797.137,0,R,664.4,536.7,0.925,direct
1780661797.137,1,L,594.6,396.6,0.100,predicted
1780661797.137,1,R,578.0,460.3,0.100,predicted
1780661797.180,0,L,606.7,476.5,0.915,direct
1780661797.180,0,R,664.5,536.8,0.925,direct
1780661797.180,1,L,594.6,396.6,0.100,predicted
1780661797.180,1,R,578.0,460.3,0.100,predicted
1780661797.217,0,L,624.2,483.1,0.850,direct
1780661797.217,0,R,659.1,543.7,0.860,direct
1780661797.263,0,L,603.1,428.5,0.823,direct
1780661797.263,0,R,588.7,525.4,0.843,direct
1780661797.311,0,L,603.0,428.1,0.823,direct
1780661797.311,0,R,588.2,525.3,0.843,direct
1780661797.348,0,L,577.5,439.6,0.977,direct
1780661797.348,0,R,556.5,504.0,0.979,direct
1780661797.386,0,L,577.2,439.7,0.977,direct
1780661797.386,0,R,556.2,503.8,0.979,direct
1780661797.422,0,L,578.7,448.7,0.987,direct
1780661797.422,0,R,541.4,510.9,0.989,direct
1780661797.462,0,L,578.7,448.8,0.987,direct
1780661797.462,0,R,541.3,511.0,0.989,direct
1780661797.500,0,L,570.3,456.3,0.974,direct
1780661797.500,0,R,545.1,507.5,0.977,direct
1780661797.536,0,L,570.2,456.4,0.974,direct
1780661797.536,0,R,545.1,507.5,0.977,direct
1780661797.574,0,L,580.7,468.4,0.976,direct
1780661797.574,0,R,487.8,530.5,0.980,direct
1780661797.608,0,L,584.1,464.2,0.966,direct
1780661797.608,0,R,457.3,522.4,0.971,direct
1780661797.653,0,L,584.1,464.1,0.966,direct
1780661797.653,0,R,457.1,522.3,0.971,direct
1780661797.698,0,L,575.5,455.8,0.978,direct
1780661797.699,0,R,452.6,510.1,0.979,direct
1780661797.732,0,L,575.4,455.7,0.978,direct
1780661797.732,0,R,452.6,510.0,0.979,direct
1780661797.764,0,L,570.1,452.0,0.983,direct
1780661797.764,0,R,461.2,503.5,0.984,direct
1780661797.797,0,L,576.0,451.0,0.985,direct
1780661797.797,0,R,467.1,485.1,0.986,direct
1780661797.833,0,L,576.2,451.0,0.985,direct
1780661797.833,0,R,467.2,485.0,0.986,direct
1780661797.873,0,L,575.6,451.4,0.982,direct
1780661797.873,0,R,478.8,482.7,0.986,direct
1780661797.909,0,L,575.5,451.4,0.982,direct
1780661797.909,0,R,479.0,482.7,0.986,direct
1780661797.952,0,L,576.1,452.1,0.982,direct
1780661797.952,0,R,478.2,482.1,0.987,direct
1780661797.995,0,L,576.4,452.4,0.982,direct
1780661797.995,0,R,478.1,481.9,0.987,direct
1780661798.030,0,L,580.6,443.9,0.970,direct
1780661798.030,0,R,463.3,485.0,0.976,direct
1780661798.074,0,L,580.6,443.8,0.970,direct
1780661798.074,0,R,463.2,485.0,0.976,direct
1780661798.108,0,L,580.2,450.1,0.983,direct
1780661798.108,0,R,472.3,487.6,0.987,direct
1780661798.153,0,L,580.2,450.3,0.983,direct
1780661798.154,0,R,472.4,487.7,0.987,direct
1780661798.190,0,L,580.1,451.7,0.984,direct
1780661798.190,0,R,471.0,487.4,0.987,direct
1780661798.229,0,L,580.1,452.0,0.984,direct
1780661798.229,0,R,470.7,487.3,0.987,direct
1780661798.262,0,L,582.2,449.4,0.986,direct
1780661798.262,0,R,472.3,489.3,0.990,direct
1780661798.310,0,L,582.4,449.2,0.986,direct
1780661798.310,0,R,472.3,489.4,0.990,direct
1780661798.345,0,L,581.9,454.8,0.977,direct
1780661798.345,0,R,469.6,488.5,0.984,direct
1780661798.378,0,L,585.4,457.1,0.980,direct
1780661798.379,0,R,470.4,488.9,0.986,direct
1780661798.418,0,L,585.5,457.2,0.980,direct
1780661798.418,0,R,470.5,489.0,0.986,direct
1780661798.465,0,L,567.2,457.8,0.968,direct
1780661798.465,0,R,472.4,502.2,0.978,direct
1780661798.501,0,L,556.7,454.4,0.956,direct
1780661798.501,0,R,458.0,491.8,0.968,direct
1780661798.535,0,L,556.6,454.4,0.956,direct
1780661798.535,0,R,458.0,491.8,0.968,direct
1780661798.571,0,L,547.0,451.6,0.951,direct
1780661798.571,0,R,457.8,484.6,0.960,direct
1780661798.609,0,L,546.9,451.6,0.951,direct
1780661798.609,0,R,457.8,484.5,0.960,direct
1780661798.652,0,L,526.0,453.8,0.948,direct
1780661798.652,0,R,454.8,479.0,0.951,direct
1780661798.695,0,L,525.8,453.8,0.948,direct
1780661798.695,0,R,454.7,478.9,0.951,direct
1780661798.731,0,L,520.1,458.5,0.949,direct
1780661798.731,0,R,466.2,479.3,0.949,direct
1780661798.776,0,L,509.8,455.1,0.944,direct
1780661798.776,0,R,455.5,481.5,0.948,direct
1780661798.823,0,L,509.7,455.1,0.944,direct
1780661798.823,0,R,455.4,481.6,0.948,direct
1780661798.868,0,L,516.1,454.1,0.937,direct
1780661798.868,0,R,460.2,482.4,0.947,direct
1780661798.904,0,L,516.3,454.1,0.937,direct
1780661798.904,0,R,460.4,482.5,0.947,direct
1780661798.946,0,L,520.6,450.3,0.958,direct
1780661798.946,0,R,464.0,486.8,0.975,direct
1780661798.985,0,L,535.8,443.9,0.953,direct
1780661798.985,0,R,457.4,485.3,0.969,direct
1780661799.027,0,L,535.9,443.9,0.953,direct
1780661799.027,0,R,457.3,485.3,0.969,direct
1780661799.060,0,L,541.9,442.1,0.968,direct
1780661799.060,0,R,457.2,487.3,0.979,direct
1780661799.095,0,L,542.0,442.1,0.968,direct
1780661799.095,0,R,457.1,487.7,0.979,direct
1780661799.128,0,L,565.2,442.5,0.985,direct
1780661799.128,0,R,467.5,488.9,0.990,direct
1780661799.162,0,L,565.4,442.5,0.985,direct
1780661799.162,0,R,467.6,488.9,0.990,direct
1780661799.198,0,L,586.6,445.1,0.984,direct
1780661799.198,0,R,471.4,477.1,0.989,direct
1780661799.231,0,L,586.8,445.2,0.984,direct
1780661799.231,0,R,471.4,477.0,0.989,direct
1780661799.271,0,L,592.4,443.8,0.986,direct
1780661799.271,0,R,462.1,484.0,0.990,direct
1780661799.309,0,L,580.3,439.0,0.983,direct
1780661799.309,0,R,467.0,494.5,0.992,direct
1780661799.340,0,L,580.2,438.9,0.983,direct
1780661799.341,0,R,467.0,494.6,0.992,direct
1780661799.381,0,L,576.5,431.1,0.989,direct
1780661799.381,0,R,471.9,503.0,0.995,direct
1780661799.417,0,L,576.4,431.0,0.989,direct
1780661799.417,0,R,472.0,503.1,0.995,direct
1780661799.453,0,L,578.8,438.8,0.984,direct
1780661799.454,0,R,475.3,490.0,0.988,direct
1780661799.497,0,L,578.9,438.9,0.984,direct
1780661799.497,0,R,475.4,489.8,0.988,direct
1780661799.542,0,L,580.0,435.9,0.985,direct
1780661799.542,0,R,475.3,483.0,0.988,direct
1780661799.575,0,L,580.0,435.8,0.985,direct
1780661799.575,0,R,475.3,482.8,0.988,direct
1780661799.612,0,L,577.1,436.8,0.988,direct
1780661799.612,0,R,479.8,482.1,0.993,direct
1780661799.653,0,L,577.0,436.8,0.988,direct
1780661799.653,0,R,479.9,482.1,0.993,direct
1780661799.699,0,L,575.0,436.9,0.988,direct
1780661799.699,0,R,479.5,483.4,0.990,direct
1780661799.736,0,L,574.6,436.9,0.988,direct
1780661799.736,0,R,479.4,483.7,0.990,direct
1780661799.776,0,L,576.0,434.5,0.988,direct
1780661799.776,0,R,478.2,483.4,0.992,direct
1780661799.812,0,L,577.1,430.4,0.988,direct
1780661799.812,0,R,474.8,483.8,0.991,direct
1780661799.843,0,L,577.2,430.2,0.988,direct
1780661799.844,0,R,474.5,483.9,0.991,direct
1780661799.876,0,L,576.9,431.2,0.975,direct
1780661799.877,0,R,473.5,477.0,0.982,direct
1780661799.912,0,L,576.9,431.4,0.975,direct
1780661799.912,0,R,473.5,476.8,0.982,direct
1780661799.944,0,L,576.5,435.5,0.888,direct
1780661799.944,0,R,472.8,438.9,0.911,direct
1780661799.979,0,L,576.5,435.8,0.888,direct
1780661799.979,0,R,472.8,438.6,0.911,direct
1780661800.015,0,L,577.8,433.7,0.909,direct
1780661800.015,0,R,493.1,398.0,0.924,direct
1780661800.054,0,L,577.6,433.7,0.926,direct
1780661800.054,0,R,493.8,395.4,0.934,direct
1780661800.087,0,L,577.5,433.7,0.926,direct
1780661800.087,0,R,493.8,395.4,0.934,direct
1780661800.122,0,L,579.3,439.1,0.917,direct
1780661800.122,0,R,511.6,396.7,0.934,direct
1780661800.159,0,L,579.3,439.3,0.917,direct
1780661800.159,0,R,511.8,396.8,0.934,direct
1780661800.196,0,L,578.5,440.7,0.930,direct
1780661800.197,0,R,498.1,387.0,0.949,direct
1780661800.232,0,L,578.3,441.0,0.930,direct
1780661800.232,0,R,497.9,386.9,0.949,direct
1780661800.266,0,L,575.0,435.2,0.970,direct
1780661800.266,0,R,484.6,471.0,0.979,direct
1780661800.304,0,L,580.7,442.0,0.978,direct
1780661800.304,0,R,483.5,481.1,0.983,direct
1780661800.341,0,L,580.7,442.1,0.978,direct
1780661800.342,0,R,483.5,481.1,0.983,direct
1780661800.376,0,L,582.3,445.6,0.987,direct
1780661800.376,0,R,486.8,511.3,0.993,direct
1780661800.416,0,L,582.3,445.8,0.987,direct
1780661800.416,0,R,486.8,511.6,0.993,direct
1780661800.463,0,L,584.9,447.4,0.985,direct
1780661800.463,0,R,491.1,520.2,0.992,direct
1780661800.501,0,L,585.0,447.5,0.985,direct
1780661800.501,0,R,491.2,520.2,0.992,direct
1780661800.543,0,L,585.0,447.5,0.985,direct
1780661800.543,0,R,491.2,520.2,0.992,direct
1780661800.587,0,L,584.1,443.2,0.983,direct
1780661800.587,0,R,491.1,523.7,0.991,direct
1780661800.625,0,L,584.1,443.0,0.983,direct
1780661800.625,0,R,491.1,523.8,0.991,direct
1780661800.664,0,L,577.1,438.2,0.974,direct
1780661800.664,0,R,485.1,525.3,0.990,direct
1780661800.696,0,L,577.0,438.1,0.974,direct
1780661800.696,0,R,484.9,525.3,0.990,direct
1780661800.731,0,L,578.3,440.2,0.970,direct
1780661800.731,0,R,480.2,526.0,0.986,direct
1780661800.775,0,L,578.4,440.3,0.970,direct
1780661800.775,0,R,480.0,526.0,0.986,direct
1780661800.808,0,L,581.9,443.2,0.952,direct
1780661800.809,0,R,477.5,522.4,0.968,direct
1780661800.842,0,L,580.1,445.0,0.951,direct
1780661800.842,0,R,475.2,520.3,0.970,direct
1780661800.874,0,L,580.0,445.1,0.951,direct
1780661800.875,0,R,475.1,520.2,0.970,direct
1780661800.907,0,L,585.4,439.8,0.898,direct
1780661800.907,0,R,481.4,515.6,0.928,direct
1780661800.939,0,L,585.5,439.6,0.898,direct
1780661800.939,0,R,481.5,515.5,0.928,direct
1780661800.973,0,L,591.6,433.4,0.970,direct
1780661800.973,0,R,478.6,533.1,0.984,direct
1780661801.012,0,L,591.8,433.3,0.970,direct
1780661801.012,0,R,478.5,533.2,0.984,direct
1780661801.060,0,L,604.6,426.3,0.975,direct
1780661801.060,0,R,467.0,532.7,0.985,direct
1780661801.095,0,L,601.1,440.8,0.959,direct
1780661801.095,0,R,463.6,536.6,0.978,direct
1780661801.129,0,L,601.1,440.8,0.959,direct
1780661801.129,0,R,463.6,536.7,0.978,direct
1780661801.168,0,L,589.3,452.9,0.911,direct
1780661801.168,0,R,473.7,538.4,0.963,direct
1780661801.216,0,L,589.2,453.0,0.911,direct
1780661801.216,0,R,473.8,538.4,0.963,direct
1780661801.251,0,L,582.8,461.0,0.880,direct
1780661801.251,0,R,482.6,534.7,0.937,direct
1780661801.286,0,L,582.7,461.1,0.880,direct
1780661801.286,0,R,482.8,534.7,0.937,direct
1780661801.325,0,L,587.8,462.3,0.864,direct
1780661801.325,0,R,479.3,539.4,0.925,direct
1780661801.359,0,L,593.5,452.2,0.930,direct
1780661801.359,0,R,474.7,542.4,0.967,direct
1780661801.396,0,L,593.6,452.1,0.930,direct
1780661801.396,0,R,474.6,542.4,0.967,direct
1780661801.435,0,L,594.1,451.1,0.955,direct
1780661801.435,0,R,472.3,532.6,0.970,direct
1780661801.472,0,L,594.2,450.9,0.955,direct
1780661801.472,0,R,472.3,532.4,0.970,direct
1780661801.513,0,L,593.9,450.7,0.931,direct
1780661801.513,0,R,473.3,539.2,0.949,direct
1780661801.547,0,L,593.7,450.7,0.931,direct
1780661801.547,0,R,473.4,539.3,0.949,direct
1780661801.585,0,L,588.6,446.2,0.938,direct
1780661801.585,0,R,472.2,528.9,0.952,direct
1780661801.622,0,L,588.4,446.0,0.938,direct
1780661801.622,0,R,472.2,528.7,0.952,direct
1780661801.670,0,L,588.2,441.8,0.943,direct
1780661801.670,0,R,475.0,533.3,0.957,direct
1780661801.718,0,L,579.1,444.6,0.945,direct
1780661801.718,0,R,491.7,518.8,0.961,direct
1780661801.762,0,L,582.5,435.1,0.970,direct
1780661801.762,0,R,480.9,529.7,0.982,direct
1780661801.795,0,L,582.6,435.0,0.970,direct
1780661801.795,0,R,480.8,529.8,0.982,direct
1780661801.828,0,L,579.9,443.3,0.947,direct
1780661801.828,0,R,489.5,530.3,0.962,direct
1780661801.865,0,L,579.8,443.5,0.947,direct
1780661801.865,0,R,489.6,530.3,0.962,direct
1780661801.905,0,L,580.5,443.4,0.950,direct
1780661801.905,0,R,487.8,530.5,0.957,direct
1780661801.941,0,L,580.7,443.4,0.950,direct
1780661801.941,0,R,487.4,530.6,0.957,direct
1780661801.979,0,L,596.8,438.2,0.970,direct
1780661801.980,0,R,483.6,535.9,0.980,direct
1780661802.013,0,L,597.0,438.1,0.970,direct
1780661802.013,0,R,483.5,536.0,0.980,direct
1780661802.048,0,L,600.9,436.6,0.969,direct
1780661802.048,0,R,484.6,539.4,0.980,direct
1780661802.083,0,L,601.0,436.5,0.969,direct
1780661802.083,0,R,484.7,539.6,0.980,direct
1780661802.116,0,L,603.4,431.6,0.974,direct
1780661802.116,0,R,482.6,542.0,0.983,direct
1780661802.150,0,L,603.5,431.5,0.974,direct
1780661802.150,0,R,482.4,542.2,0.983,direct
1780661802.185,0,L,587.3,366.8,0.966,direct
1780661802.185,0,R,477.5,523.0,0.976,direct
1780661802.222,0,L,587.2,366.2,0.966,direct
1780661802.222,0,R,477.5,522.8,0.976,direct
1780661802.265,0,L,577.6,362.6,0.907,direct
1780661802.265,0,R,474.0,514.6,0.948,direct
1780661802.310,0,L,565.5,419.0,0.856,direct
1780661802.310,0,R,473.1,535.9,0.913,direct
1780661802.352,0,L,565.4,419.4,0.856,direct
1780661802.352,0,R,473.1,536.1,0.913,direct
1780661802.389,0,L,537.9,450.7,0.819,direct
1780661802.389,0,R,474.3,544.2,0.879,direct
1780661802.437,0,L,537.6,451.0,0.819,direct
1780661802.437,0,R,474.3,544.3,0.879,direct
1780661802.484,0,L,535.3,458.7,0.770,direct
1780661802.484,0,R,477.6,542.7,0.831,direct
1780661802.526,0,L,557.4,415.8,0.796,direct
1780661802.526,0,R,473.4,526.3,0.870,direct
1780661802.562,0,L,557.6,415.5,0.796,direct
1780661802.562,0,R,473.3,526.2,0.870,direct
1780661802.597,0,L,580.3,408.4,0.869,direct
1780661802.597,0,R,463.2,508.3,0.910,direct
1780661802.629,0,L,580.5,408.4,0.869,direct
1780661802.629,0,R,463.1,508.1,0.910,direct
1780661802.662,0,L,598.9,387.2,0.950,direct
1780661802.662,0,R,474.8,521.9,0.969,direct
1780661802.701,0,L,599.0,387.0,0.950,direct
1780661802.701,0,R,474.9,522.0,0.969,direct
1780661802.749,0,L,618.2,425.3,0.964,direct
1780661802.749,0,R,484.4,540.5,0.971,direct
1780661802.781,0,L,618.4,420.2,0.930,direct
1780661802.781,0,R,481.8,540.7,0.961,direct
1780661802.824,0,L,618.4,420.1,0.930,direct
1780661802.824,0,R,481.8,540.7,0.961,direct
1780661802.935,0,L,611.1,452.5,0.986,direct
1780661802.935,0,R,493.2,535.2,0.990,direct
1780661802.968,0,L,611.0,452.8,0.986,direct
1780661802.968,0,R,493.3,535.2,0.990,direct
1780661803.010,0,L,612.5,453.1,0.984,direct
1780661803.010,0,R,490.7,533.6,0.989,direct
1780661803.043,0,L,612.8,453.2,0.984,direct
1780661803.043,0,R,490.6,533.5,0.989,direct
1780661803.077,0,L,614.0,456.3,0.976,direct
1780661803.077,0,R,494.1,527.8,0.985,direct
1780661803.113,0,L,614.0,456.3,0.976,direct
1780661803.113,0,R,494.2,527.6,0.985,direct
1780661803.151,0,L,615.7,457.4,0.965,direct
1780661803.151,0,R,498.8,517.8,0.969,direct
1780661803.186,0,L,616.0,457.6,0.965,direct
1780661803.186,0,R,498.9,517.6,0.969,direct
1780661803.234,0,L,613.6,451.0,0.968,direct
1780661803.234,0,R,496.6,519.4,0.977,direct
1780661803.270,0,L,613.5,450.8,0.968,direct
1780661803.270,0,R,496.5,519.5,0.977,direct
1780661803.306,0,L,612.5,447.9,0.978,direct
1780661803.307,0,R,499.7,520.1,0.984,direct
1780661803.342,0,L,612.4,447.8,0.978,direct
1780661803.342,0,R,499.8,520.1,0.984,direct
1780661803.378,0,L,613.9,446.5,0.977,direct
1780661803.378,0,R,497.8,521.5,0.984,direct
1780661803.420,0,L,615.6,445.9,0.973,direct
1780661803.420,0,R,494.7,525.8,0.983,direct
1780661803.457,0,L,608.1,454.1,0.944,direct
1780661803.457,0,R,492.0,483.4,0.956,direct
1780661803.499,0,L,608.0,454.2,0.944,direct
1780661803.499,0,R,492.0,483.1,0.956,direct
1780661803.537,0,L,607.9,448.3,0.961,direct
1780661803.537,0,R,496.5,456.5,0.967,direct
1780661803.572,0,L,607.9,448.2,0.961,direct
1780661803.572,0,R,496.6,456.2,0.967,direct
1780661803.623,0,L,609.8,445.1,0.953,direct
1780661803.623,0,R,491.5,438.4,0.959,direct
1780661803.658,0,L,609.8,445.0,0.953,direct
1780661803.658,0,R,491.5,438.3,0.959,direct
1780661803.695,0,L,615.2,445.8,0.960,direct
1780661803.695,0,R,481.8,418.2,0.955,direct
1780661803.733,0,L,615.4,445.8,0.960,direct
1780661803.734,0,R,481.7,418.0,0.955,direct
1780661803.779,0,L,609.6,432.4,0.922,direct
1780661803.779,0,R,483.6,412.2,0.916,direct
1780661803.817,0,L,612.0,443.6,0.938,direct
1780661803.817,0,R,491.7,416.8,0.938,direct
1780661803.859,0,L,612.0,443.7,0.938,direct
1780661803.859,0,R,491.8,416.9,0.938,direct
1780661803.906,0,L,614.7,450.2,0.958,direct
1780661803.906,0,R,501.7,443.9,0.959,direct
1780661803.953,0,L,614.7,450.3,0.958,direct
1780661803.953,0,R,501.8,444.2,0.959,direct
1780661803.992,0,L,611.2,449.4,0.948,direct
1780661803.992,0,R,502.0,508.4,0.968,direct
1780661804.029,0,L,611.8,453.2,0.959,direct
1780661804.029,0,R,512.7,518.1,0.975,direct
1780661804.065,0,L,611.9,453.3,0.959,direct
1780661804.065,0,R,512.8,518.2,0.975,direct
1780661804.105,0,L,609.8,451.5,0.958,direct
1780661804.105,0,R,517.2,513.5,0.976,direct
1780661804.138,0,L,609.7,451.3,0.958,direct
1780661804.138,0,R,517.3,513.5,0.976,direct
1780661804.172,0,L,609.1,451.0,0.974,direct
1780661804.172,0,R,525.3,510.1,0.984,direct
1780661804.212,0,L,609.0,450.9,0.974,direct
1780661804.212,0,R,525.5,510.1,0.984,direct
1780661804.251,0,L,616.4,456.3,0.983,direct
1780661804.251,0,R,522.7,504.6,0.989,direct
1780661804.287,0,L,616.6,456.4,0.983,direct
1780661804.287,0,R,522.6,504.4,0.989,direct
1780661804.326,0,L,616.4,455.6,0.979,direct
1780661804.326,0,R,520.1,504.9,0.987,direct
1780661804.360,0,L,614.1,454.0,0.981,direct
1780661804.360,0,R,518.7,502.0,0.987,direct
1780661804.409,0,L,614.0,453.9,0.981,direct
1780661804.409,0,R,518.7,501.9,0.987,direct
1780661804.444,0,L,614.7,451.2,0.977,direct
1780661804.444,0,R,519.4,503.0,0.983,direct
1780661804.479,0,L,614.7,451.1,0.977,direct
1780661804.479,0,R,519.6,503.3,0.983,direct
1780661804.517,0,L,614.7,452.4,0.979,direct
1780661804.517,0,R,519.8,504.1,0.983,direct
1780661804.566,0,L,614.7,452.7,0.979,direct
1780661804.566,0,R,519.8,504.5,0.983,direct
1780661804.599,0,L,614.3,453.1,0.979,direct
1780661804.599,0,R,519.4,504.4,0.984,direct
1780661804.634,0,L,614.1,453.3,0.979,direct
1780661804.634,0,R,519.1,504.3,0.984,direct
1780661804.676,0,L,614.9,452.9,0.980,direct
1780661804.676,0,R,519.9,504.3,0.984,direct
1780661804.722,0,L,615.7,452.5,0.973,direct
1780661804.722,0,R,522.3,501.5,0.977,direct
1780661804.766,0,L,616.2,452.2,0.973,direct
1780661804.766,0,R,522.4,501.3,0.977,direct
1780661804.803,0,L,616.5,452.2,0.972,direct
1780661804.803,0,R,522.1,500.7,0.976,direct
1780661804.842,0,L,616.7,452.2,0.972,direct
1780661804.842,0,R,522.0,500.6,0.976,direct
1780661804.890,0,L,617.2,452.7,0.979,direct
1780661804.890,0,R,522.9,502.7,0.983,direct
1780661804.926,0,L,617.3,453.2,0.979,direct
1780661804.926,0,R,522.7,502.2,0.983,direct
1780661804.958,0,L,617.4,453.6,0.979,direct
1780661804.958,0,R,522.7,502.1,0.983,direct
1780661804.996,0,L,617.3,455.8,0.980,direct
1780661804.996,0,R,522.5,503.0,0.984,direct
1780661805.032,0,L,617.3,456.1,0.980,direct
1780661805.032,0,R,522.5,503.4,0.984,direct
